"x1";"x2";"y";"RandomEffect1";"RandomEffect2"
"532";87.4;18.03;2.729;"2002";"Spring"
"533";77.3;25.09;3.093;"2002";"Spring"
"534";81.9;16.65;2.394;"2002";"Spring"
"535";105.85;23.7;3.578;"2002";"Spring"
"536";154.6;16.17;4.081;"2002";"Spring"
"537";85.55;23.43;1.646;"2002";"Spring"
"538";284.75;23.35;11.1152;"2002";"Summer"
"539";202.65;25.84;5.2992;"2002";"Summer"
"540";211.75;24.37;6.4982;"2002";"Summer"
"541";189.85;28.58;5.0752;"2002";"Summer"
"542";238.25;26.22;6.5022;"2002";"Summer"
"543";193.5;29.54;5.3792;"2002";"Summer"
"544";223.6;26.94;6.0422;"2002";"Summer"
"545";216.35;31.6;4.7352;"2002";"Summer"
"546";191.7;27.39;5.2292;"2002";"Summer"
"547";204.45;32.57;5.7622;"2002";"Summer"
"548";217.25;27.65;4.5412;"2002";"Summer"
"549";188.9;31.13;4.9882;"2002";"Summer"
"550";197.2;29;3.9642;"2002";"Summer"
"551";213.6;31.92;4.5432;"2002";"Summer"
"552";243.7;26.09;5.2022;"2002";"Summer"
"553";191.65;31.46;5.2982;"2002";"Summer"
"554";249.2;24.35;8.1272;"2002";"Summer"
"555";159.7;29.52;4.23794;"2002";"Summer"
"556";210.6;24.28;7.1354;"2002";"Summer"
"557";202.4;25.38;7.9504;"2002";"Summer"
"558";227;24.88;9.2264;"2002";"Summer"
"559";207.9;25.52;8.2194;"2002";"Summer"
"560";227;26.53;9.6114;"2002";"Summer"
"561";246.15;26.51;10.7504;"2002";"Summer"
"562";192.35;26.38;9.1934;"2002";"Summer"
"563";212.4;27.31;9.8764;"2002";"Summer"
"564";186;26.98;8.5994;"2002";"Summer"
"565";186;29.28;8.9844;"2002";"Summer"
"566";143.1;28.41;5.7444;"2002";"Summer"
"567";175.95;28.39;6.7484;"2002";"Summer"
"568";166.85;27.94;7.0024;"2002";"Summer"
"569";188.75;33.05;5.8584;"2002";"Summer"
"570";209.7;27.09;6.2924;"2002";"Summer"
"571";209.7;27.5;8.4544;"2002";"Summer"
"572";206.05;25.77;10.1104;"2002";"Summer"
"573";204.2;26.65;10.3454;"2002";"Summer"
"574";87.9;26.18;7.45688;"2002";"Summer"
"575";132.75;30.86;6.09188;"2002";"Summer"
"576";130.95;27.71;8.53588;"2002";"Summer"
"577";162.1;28.96;7.85588;"2002";"Summer"
"578";110.8;27.87;6.30788;"2002";"Summer"
"579";238.1;28.79;7.63988;"2002";"Summer"
"580";125.45;27.91;7.50888;"2002";"Summer"
"581";158.45;29.29;7.28388;"2002";"Summer"
"582";79.7;29.18;3.79188;"2002";"Summer"
"583";109.9;29.83;4.87088;"2002";"Summer"
"584";118.1;28.76;6.99288;"2002";"Summer"
"585";126.4;33.17;7.05988;"2002";"Summer"
"586";94.3;29.11;4.70088;"2002";"Summer"
"587";142.85;36.8;8.68288;"2002";"Summer"
"588";111.75;28.4;5.38588;"2002";"Summer"
"589";123.65;28.67;5.26888;"2002";"Summer"
"590";159.35;26.91;7.19088;"2002";"Summer"
"591";140.1;31.28;7.18088;"2002";"Summer"
"592";187.3;24.39;10.0159;"2002";"Autumn"
"593";181.85;25.66;7.925;"2002";"Autumn"
"594";150.95;25.26;7.89;"2002";"Autumn"
"595";157.25;25.36;7.6656;"2002";"Autumn"
"596";137.25;25.7;7.371;"2002";"Autumn"
"597";168.15;26.17;6.538;"2002";"Autumn"
"598";140;26.9;7.257;"2002";"Autumn"
"599";201.8;26.91;6.833;"2002";"Autumn"
"600";152.7;27.74;6.149;"2002";"Autumn"
"601";239.1;27.76;5.391;"2002";"Autumn"
"602";144.55;27.6;6.689;"2002";"Autumn"
"603";249.1;27.66;6.44;"2002";"Autumn"
"604";131.8;27.94;5.83;"2002";"Autumn"
"605";170;28.23;5.786;"2002";"Autumn"
"606";163.6;26.85;7.997;"2002";"Autumn"
"607";230;26.82;8.059;"2002";"Autumn"
"608";194.55;26.56;8.625;"2002";"Autumn"
"609";210.9;26.59;8.336;"2002";"Autumn"
"610";246.15;24.4;10.888835;"2002";"Autumn"
"611";267.35;24.45;10.6064;"2002";"Autumn"
"612";264.6;25.61;8.624735;"2002";"Autumn"
"613";252.65;25.64;9.52201;"2002";"Autumn"
"614";272.9;26.97;7.37022;"2002";"Autumn"
"615";320.85;27.05;8.47812;"2002";"Autumn"
"616";271.1;26.78;7.1354;"2002";"Autumn"
"617";317.2;27.01;7.77237;"2002";"Autumn"
"618";279.35;27.73;9.11908;"2002";"Autumn"
"619";292.3;28.52;7.4514;"2002";"Autumn"
"620";246.2;24.97;7.987585;"2002";"Autumn"
"621";273.85;25.01;10.0194;"2002";"Autumn"
"622";246.2;26.02;8.5364;"2002";"Autumn"
"623";360.5;26.03;9.555335;"2002";"Autumn"
"624";193.6;20.69;9.7694;"2002";"Autumn"
"625";189.1;22.65;8.7594;"2002";"Autumn"
"626";184.6;21.45;8.8214;"2002";"Autumn"
"627";172.8;23.01;9.0474;"2002";"Autumn"
"628";151.2;23.13;8.63151;"2002";"Autumn"
"629";175.5;23.46;9.016455;"2002";"Autumn"
"630";169.2;23.46;10.142805;"2002";"Autumn"
"631";155.7;23.9;8.9204;"2002";"Autumn"
"632";178.25;24.28;7.3984;"2002";"Autumn"
"633";142.2;24.32;7.697965;"2002";"Autumn"
"634";186.4;23.82;10.025704;"2002";"Autumn"
"635";165.6;24.14;9.017598;"2002";"Autumn"
"636";153;22.44;8.6854;"2002";"Autumn"
"637";267.4;24.08;7.6854;"2002";"Autumn"
"638";161.1;21.67;6.7684;"2002";"Autumn"
"639";168.3;21.82;6.5074;"2002";"Autumn"
"640";162.9;22.78;7.7564;"2002";"Autumn"
"641";171;23.03;8.7804;"2002";"Autumn"
"642";130.25;15.94;6.34516;"2003";"Winter"
"643";151.15;19.63;7.16704;"2003";"Winter"
"644";106.55;19.46;4.5176;"2003";"Winter"
"645";148.45;19.66;6.1396;"2003";"Winter"
"646";95.6;19.77;3.4226;"2003";"Winter"
"647";149.3;20.36;7.19302;"2003";"Winter"
"648";103.8;19.56;3.4916;"2003";"Winter"
"649";154.8;20.7;6.1796;"2003";"Winter"
"650";100.15;19.42;3.3656;"2003";"Winter"
"651";138.45;21.31;6.2566;"2003";"Winter"
"652";84.7;19.79;3.0296;"2003";"Winter"
"653";158.45;20.86;7.7056;"2003";"Winter"
"654";80.1;18.75;1.807995;"2003";"Winter"
"655";115.6;21.93;4.3186;"2003";"Winter"
"656";104.7;17.69;3.0686;"2003";"Winter"
"657";222.2;18.51;11.3096;"2003";"Winter"
"658";94.7;18.49;3.2836;"2003";"Winter"
"659";139.35;20.12;5.7676;"2003";"Winter"
"660";149;10.86;7.2084;"2003";"Spring"
"661";177.75;15.88;13.8964;"2003";"Spring"
"662";129.25;14.4;5.4824;"2003";"Spring"
"663";155.3;16.7;10.90302;"2003";"Spring"
"664";114;15.93;3.8134;"2003";"Spring"
"665";137.35;18.39;7.7634;"2003";"Spring"
"666";105.9;16.95;3.0284;"2003";"Spring"
"667";125.7;19.02;5.06667;"2003";"Spring"
"668";125.7;17.61;2.9486;"2003";"Spring"
"669";138.25;20.99;4.34598;"2003";"Spring"
"670";116.7;17.44;3.21046;"2003";"Spring"
"671";125.7;20.08;5.57327;"2003";"Spring"
"672";120.3;16.06;4.11602;"2003";"Spring"
"673";140.9;19.21;5.1264;"2003";"Spring"
"674";130.15;15.15;5.54743;"2003";"Spring"
"675";136.4;15.14;5.47633;"2003";"Spring"
"676";123;14.66;6.00156;"2003";"Spring"
"677";183.1;16.79;13.6877;"2003";"Spring"
"678";302.85;7.76;10.306845;"2003";"Spring"
"679";354.35;10.25;10.661595;"2003";"Spring"
"680";283.85;10.39;9.03504;"2003";"Spring"
"681";292.9;11.19;11.48784;"2003";"Spring"
"682";294.7;10.7;8.044185;"2003";"Spring"
"683";322.75;12.78;10.542805;"2003";"Spring"
"684";311.9;11.11;9.50754;"2003";"Spring"
"685";292.9;12.89;10.88365;"2003";"Spring"
"686";302.85;12.19;11.14466;"2003";"Spring"
"687";353.45;12.99;12.74218;"2003";"Spring"
"688";292;10.94;9.039965;"2003";"Spring"
"689";317.3;12.12;10.480835;"2003";"Spring"
"690";291.1;11.17;7.44534;"2003";"Spring"
"691";287.5;11.81;8.219775;"2003";"Spring"
"692";249.5;8.03;5.46084;"2003";"Spring"
"693";306.45;11.41;9.91284;"2003";"Spring"
"694";337.2;9.34;11.28309;"2003";"Spring"
"695";280.2;10.82;8.72661;"2003";"Spring"
"696";282.7;9;14.4022;"2003";"Summer"
"697";321.5;17.18;13.4412;"2003";"Summer"
"698";420.1;11.35;26.0062;"2003";"Summer"
"699";287.1;14.38;10.751324;"2003";"Summer"
"700";316.15;11.13;14.5082;"2003";"Summer"
"701";271.3;16.37;9.7512;"2003";"Summer"
"702";386.65;12.09;21.6862;"2003";"Summer"
"703";278.35;17.31;9.6992;"2003";"Summer"
"704";297.7;12.59;13.9542;"2003";"Summer"
"705";280.95;16.21;7.9432;"2003";"Summer"
"706";292.4;12.31;13.9352;"2003";"Summer"
"707";278.3;16.39;10.2232;"2003";"Summer"
"708";281.85;13.38;10.6362;"2003";"Summer"
"709";268.6;14.75;8.3962;"2003";"Summer"
"710";319.7;11.34;15.700164;"2003";"Summer"
"711";264.2;12.79;10.9762;"2003";"Summer"
"712";291.5;9.34;14.7502;"2003";"Summer"
"713";311.75;12.74;13.1782;"2003";"Summer"
"714";290.6;12.1;25.3378;"2003";"Autumn"
"715";200;15.56;10.512756;"2003";"Autumn"
"716";294.85;12.08;19.5308;"2003";"Autumn"
"717";245.3;15.68;9.5378;"2003";"Autumn"
"718";286.3;12.82;21.3378;"2003";"Autumn"
"719";222.2;15.34;11.6318;"2003";"Autumn"
"720";252.15;14.95;18.2608;"2003";"Autumn"
"721";236.75;16.55;14.6718;"2003";"Autumn"
"722";268.4;15.09;19.6738;"2003";"Autumn"
"723";208.5;16.73;9.3738;"2003";"Autumn"
"724";303.45;14.36;21.2578;"2003";"Autumn"
"725";202.55;16.37;8.8148;"2003";"Autumn"
"726";280.35;14.39;18.6378;"2003";"Autumn"
"727";212;15.89;11.2698;"2003";"Autumn"
"728";250.45;14.05;16.1718;"2003";"Autumn"
"729";242.75;14.27;15.61849;"2003";"Autumn"
"730";273.5;12.85;18.3088;"2003";"Autumn"
"731";210.25;14.9;10.6738;"2003";"Autumn"
"732";307.7;11.29;19.7404;"2003";"Autumn"
"733";278.45;11.8;18.3804;"2003";"Autumn"
"734";256.35;12.3;16.6314;"2003";"Autumn"
"735";314.2;12.33;17.4544;"2003";"Autumn"
"736";308.9;11.82;18.5054;"2003";"Autumn"
"737";286.15;12.87;17.0204;"2003";"Autumn"
"738";249.2;13.15;16.3604;"2003";"Autumn"
"739";275.95;13.69;14.0704;"2003";"Autumn"
"740";233.85;14.38;15.3754;"2003";"Autumn"
"741";269.2;14.4;14.8414;"2003";"Autumn"
"742";250.35;13.51;18.165168;"2003";"Autumn"
"743";283.35;14.42;15.7524;"2003";"Autumn"
"744";229.8;14.34;13.8074;"2003";"Autumn"
"745";284.65;14.97;14.6294;"2003";"Autumn"
"746";235;12.52;13.3854;"2003";"Autumn"
"747";258.9;12.55;14.0204;"2003";"Autumn"
"748";252.6;12.39;16.8934;"2003";"Autumn"
"749";266.1;12.42;16.2614;"2003";"Autumn"
"750";151.25;10.19;10.182214;"2003";"Winter"
"751";202.3;13.18;11.7748;"2003";"Winter"
"752";228.65;12.75;12.4198;"2003";"Winter"
"753";193.1;12.97;10.1008;"2003";"Winter"
"754";235.95;13.04;16.1638;"2003";"Winter"
"755";205;13.57;10.9738;"2003";"Winter"
"756";259.65;13.62;16.9358;"2003";"Winter"
"757";184.95;14.38;8.311492;"2003";"Winter"
"758";237.8;13.55;16.9018;"2003";"Winter"
"759";265.1;15.12;10.9968;"2003";"Winter"
"760";190.45;12.86;10.9648;"2003";"Winter"
"761";232.35;14.83;8.4208;"2003";"Winter"
"762";209.55;12.87;12.9798;"2003";"Winter"
"763";204.95;15.42;8.8648;"2003";"Winter"
"764";189.5;11.4;12.1208;"2003";"Winter"
"765";230.5;14.01;11.3108;"2003";"Winter"
"766";200.4;13.01;10.2258;"2003";"Winter"
"767";197.7;13.28;9.6708;"2003";"Winter"
"768";229.5;9.28;11.6098;"2004";"Winter"
"769";249.45;11.12;13.1938;"2004";"Winter"
"770";198.8;9.61;11.4558;"2004";"Winter"
"771";318.05;10.52;20.2128;"2004";"Winter"
"772";235.85;9.93;11.1718;"2004";"Winter"
"773";284.65;13.69;17.7258;"2004";"Winter"
"774";232.25;10.06;11.9208;"2004";"Winter"
"775";309.05;13.39;16.9718;"2004";"Winter"
"776";230.4;10.89;9.8928;"2004";"Winter"
"777";238.55;14.32;12.5968;"2004";"Winter"
"778";240.4;10.36;9.983164;"2004";"Winter"
"779";291.85;13.01;15.6768;"2004";"Winter"
"780";235.85;11.28;8.3438;"2004";"Winter"
"781";227.75;13.43;10.1598;"2004";"Winter"
"782";235.85;10.16;11.8118;"2004";"Winter"
"783";281.9;12.76;14.7578;"2004";"Winter"
"784";253.95;10.73;9.7398;"2004";"Winter"
"785";320.85;13.78;16.4428;"2004";"Winter"
"786";75.15;10.88;8.2172;"2004";"Spring"
"787";98.85;13.47;8.441244;"2004";"Spring"
"788";34.35;12.98;5.3392;"2004";"Spring"
"789";66.6;13.14;6.6432;"2004";"Spring"
"790";33.3;13.09;4.7702;"2004";"Spring"
"791";87.05;13.48;10.0322;"2004";"Spring"
"792";48.35;13.76;5.4972;"2004";"Spring"
"793";98.9;15.1;6.8362;"2004";"Spring"
"794";87.05;14.9;6.6132;"2004";"Spring"
"795";66.6;15.52;6.2052;"2004";"Spring"
"796";56.95;14.89;7.6452;"2004";"Spring"
"797";59.1;14.92;7.3402;"2004";"Spring"
"798";50.5;13.41;4.1892;"2004";"Spring"
"799";104.25;17.32;7.6522;"2004";"Spring"
"800";29;13.77;7.0402;"2004";"Spring"
"801";55.9;16.12;6.8162;"2004";"Spring"
"802";42.95;13.46;5.7382;"2004";"Spring"
"803";56.95;14.08;7.4832;"2004";"Spring"
"804";243.9;17.27;9.97284;"2004";"Summer"
"805";190.1;17.68;7.5568;"2004";"Summer"
"806";170.65;17.8;8.75548;"2004";"Summer"
"807";171.55;18.01;8.1278;"2004";"Summer"
"808";78.8;17.65;7.83807;"2004";"Summer"
"809";151.15;27.67;7.28428;"2004";"Summer"
"810";145.6;18.6;8.48554;"2004";"Summer"
"811";127.05;28.01;6.7438;"2004";"Summer"
"812";181.75;19.62;7.53377;"2004";"Summer"
"813";166;23.13;6.44248;"2004";"Summer"
"814";153;19.02;7.29777;"2004";"Summer"
"815";142.8;22.8;5.16282;"2004";"Summer"
"816";138.2;19.35;4.84587;"2004";"Summer"
"817";153.95;29.5;5.8588;"2004";"Summer"
"818";209.55;19.11;7.32527;"2004";"Summer"
"819";139.1;20.56;6.30457;"2004";"Summer"
"820";162.25;19.03;6.5338;"2004";"Summer"
"821";173.4;19.26;7.2478;"2004";"Summer"
"822";251.05;19.43;7.5988;"2004";"Summer"
"823";271.1;27.32;12.8248;"2004";"Summer"
"824";301.25;20.6;8.1928;"2004";"Summer"
"825";845.3;26.07;18.6388;"2004";"Summer"
"826";293.05;20.47;10.5208;"2004";"Summer"
"827";230.05;27.96;9.6518;"2004";"Summer"
"828";262;21.65;8.5078;"2004";"Summer"
"829";258.35;28.24;6.6858;"2004";"Summer"
"830";241.05;22.23;7.0028;"2004";"Summer"
"831";261.1;29.69;7.9378;"2004";"Summer"
"832";225.5;21.79;10.3168;"2004";"Summer"
"833";282.1;28.08;7.6378;"2004";"Summer"
"834";253.75;21.21;8.2708;"2004";"Summer"
"835";276.65;23.13;9.4198;"2004";"Summer"
"836";239.2;19.69;7.1428;"2004";"Summer"
"837";306.75;20.2;10.5648;"2004";"Summer"
"838";250.1;20.29;8.631695;"2004";"Summer"
"839";270.2;20.57;9.7928;"2004";"Summer"
"840";192.4;13.92;8.1;"2004";"Autumn"
"841";188.75;16.32;8.096;"2004";"Autumn"
"842";257.45;14.15;18.975;"2004";"Autumn"
"843";201.55;18.18;9.637;"2004";"Autumn"
"844";383;14.7;36.609;"2004";"Autumn"
"845";184.15;20.05;8.924;"2004";"Autumn"
"846";172.3;16.67;8.104;"2004";"Autumn"
"847";188.75;20.41;7.998;"2004";"Autumn"
"848";153.95;19.32;5.902;"2004";"Autumn"
"849";165.85;19.42;8.127;"2004";"Autumn"
"850";176.85;17.33;5.941;"2004";"Autumn"
"851";175.9;20.22;8.003;"2004";"Autumn"
"852";152.1;18.48;7.275;"2004";"Autumn"
"853";170.45;19.47;8.385;"2004";"Autumn"
"854";165.85;15.63;6.847;"2004";"Autumn"
"855";165.85;18.29;7.448;"2004";"Autumn"
"856";1064.7;14.73;46.16;"2004";"Autumn"
"857";260.25;18.25;10.768;"2004";"Autumn"
"858";143.1;14.39;7.221;"2004";"Autumn"
"859";143.1;14.73;7.004;"2004";"Autumn"
"860";110.7;14.79;6.273;"2004";"Autumn"
"861";123.3;15.2;5.513;"2004";"Autumn"
"862";145.8;15.46;8.131;"2004";"Autumn"
"863";257.4;16.07;7.664;"2004";"Autumn"
"864";154.8;15.94;8.984;"2004";"Autumn"
"865";150.3;16.41;6.772;"2004";"Autumn"
"866";208.8;16.88;8.661;"2004";"Autumn"
"867";290.7;16.94;7.706;"2004";"Autumn"
"868";179.1;16.97;9.288;"2004";"Autumn"
"869";169.2;17.35;6.096;"2004";"Autumn"
"870";164.7;18.11;6.135;"2004";"Autumn"
"871";170.1;18.25;7.753;"2004";"Autumn"
"872";144.9;14.64;6.847;"2004";"Autumn"
"873";166.5;17.14;7.448;"2004";"Autumn"
"874";171;15.31;46.16;"2004";"Autumn"
"875";153.9;15.73;10.768;"2004";"Autumn"
"876";108.85;12.34;6.668;"2005";"Winter"
"877";171.7;15.47;12.664;"2005";"Winter"
"878";91.05;12.77;6.176;"2005";"Winter"
"879";190.45;15.47;13.058;"2005";"Winter"
"880";103.2;13.06;6.179;"2005";"Winter"
"881";183.9;16.47;14.371;"2005";"Winter"
"882";100.4;14.35;5.632;"2005";"Winter"
"883";154.8;16.78;12.094;"2005";"Winter"
"884";103.25;14.33;4.943;"2005";"Winter"
"885";161.4;17.85;12.131;"2005";"Winter"
"886";82.55;13.98;4.667;"2005";"Winter"
"887";158.6;16.84;11.077;"2005";"Winter"
"888";101.3;14.42;5.041;"2005";"Winter"
"889";141.65;18.44;9.179;"2005";"Winter"
"890";90.1;13.88;4.585;"2005";"Winter"
"891";156.7;16.56;12.266;"2005";"Winter"
"892";110.75;13.32;7.591;"2005";"Winter"
"893";197.05;15.84;16.384;"2005";"Winter"
"894";210.65;12.36;10.9296;"2005";"Spring"
"895";204.15;12.54;9.239904;"2005";"Spring"
"896";172.3;12.53;8.9296;"2005";"Spring"
"897";220.9;15.09;9.79634;"2005";"Spring"
"898";163.1;12.86;5.392716;"2005";"Spring"
"899";191.1;15.99;6.7116;"2005";"Spring"
"900";174.3;13.37;7.0176;"2005";"Spring"
"901";248.9;16.28;10.8616;"2005";"Spring"
"902";153.8;14.55;6.5946;"2005";"Spring"
"903";162.2;16.36;7.6316;"2005";"Spring"
"904";141.7;13.9;6.0436;"2005";"Spring"
"905";182.7;14.98;6.4846;"2005";"Spring"
"906";173.35;15.46;6.6276;"2005";"Spring"
"907";165;15.5;5.7666;"2005";"Spring"
"908";168.7;13.28;6.7206;"2005";"Spring"
"909";198.55;13.26;7.1546;"2005";"Spring"
"910";165;13.39;6.4796;"2005";"Spring"
"911";226.5;16.29;9.45089;"2005";"Spring"
"912";242.55;12.79;13.108;"2005";"Summer"
"913";252.7;12.85;10.742;"2005";"Summer"
"914";290.7;13.5;17.039;"2005";"Summer"
"915";276.8;13.55;15.088;"2005";"Summer"
"916";234.2;13.81;12.846;"2005";"Summer"
"917";267.35;16.46;10.814;"2005";"Summer"
"918";216.65;14.84;11.322;"2005";"Summer"
"919";260.15;16.7;9.90668;"2005";"Summer"
"920";218.5;15.58;12.513;"2005";"Summer"
"921";278.65;16.31;10.23;"2005";"Summer"
"922";200.9;16.21;11.495;"2005";"Summer"
"923";262.9;18.23;10.632;"2005";"Summer"
"924";172.15;17.18;8.03045;"2005";"Summer"
"925";219.4;21.25;7.441;"2005";"Summer"
"926";194.4;14.16;8.026;"2005";"Summer"
"927";195.35;18.26;7.92;"2005";"Summer"
"928";217.55;13.58;10.831;"2005";"Summer"
"929";262;14.03;9.697;"2005";"Summer"
"930";246;13.42;13.7526;"2005";"Summer"
"931";315.1;18.86;12.9266;"2005";"Summer"
"932";258.9;15.19;14.4676;"2005";"Summer"
"933";293.9;18.77;13.3686;"2005";"Summer"
"934";285.6;15.78;16.7176;"2005";"Summer"
"935";279.15;19.32;13.536465;"2005";"Summer"
"936";245.05;16.52;14.2746;"2005";"Summer"
"937";246.9;21.01;8.9466;"2005";"Summer"
"938";224.8;16.85;10.7526;"2005";"Summer"
"939";266.25;19.2;9.3036;"2005";"Summer"
"940";220.2;16.73;10.9216;"2005";"Summer"
"941";230.35;20.95;9.3826;"2005";"Summer"
"942";201.75;17.28;9.4396;"2005";"Summer"
"943";263.5;20.46;9.6976;"2005";"Summer"
"944";227.55;15.77;10.407092;"2005";"Summer"
"945";262.6;16.9;9.8786;"2005";"Summer"
"946";269.95;14.89;13.7746;"2005";"Summer"
"947";291.15;19.65;11.4036;"2005";"Summer"
"948";229.15;15.63;10.895;"2005";"Autumn"
"949";260.05;19.04;10.797;"2005";"Autumn"
"950";227.3;16.1;11.095;"2005";"Autumn"
"951";211.35;17.58;7.406;"2005";"Autumn"
"952";236.6;16.63;11.297;"2005";"Autumn"
"953";255.3;18.53;10.501;"2005";"Autumn"
"954";223.55;17.93;9.962;"2005";"Autumn"
"955";218.9;21.34;8.671;"2005";"Autumn"
"956";191.75;18.13;9.618;"2005";"Autumn"
"957";213.25;20.7;10.024;"2005";"Autumn"
"958";186.1;18.66;8.697;"2005";"Autumn"
"959";221.65;18.74;7.898;"2005";"Autumn"
"960";248.75;20.38;6.457;"2005";"Autumn"
"961";310.5;20.42;8.075;"2005";"Autumn"
"962";181.4;19.12;7.027;"2005";"Autumn"
"963";194.55;19.26;7.667;"2005";"Autumn"
"964";211.4;17.25;9.443;"2005";"Autumn"
"965";194.55;18.43;8.057;"2005";"Autumn"
"966";212.45;11.26;9.5798;"2005";"Autumn"
"967";175.85;16.63;6.9318;"2005";"Autumn"
"968";156.55;12.49;6.5228;"2005";"Autumn"
"969";173.1;16.71;6.8228;"2005";"Autumn"
"970";141.05;14.17;4.4248;"2005";"Autumn"
"971";140.1;17.17;4.3828;"2005";"Autumn"
"972";94.3;15.38;2.1158;"2005";"Autumn"
"973";172.15;18.09;3.9278;"2005";"Autumn"
"974";121.8;16.14;2.6058;"2005";"Autumn"
"975";171.25;19.6;3.4598;"2005";"Autumn"
"976";92.5;15.1;2.2348;"2005";"Autumn"
"977";156.55;17.69;3.5888;"2005";"Autumn"
"978";99.8;14.79;2.5168;"2005";"Autumn"
"979";124.55;18.02;3.4128;"2005";"Autumn"
"980";237.2;12.44;7.8108;"2005";"Autumn"
"981";182.25;17.15;5.5868;"2005";"Autumn"
"982";195.95;12.35;7.4558;"2005";"Autumn"
"983";202.4;17.05;4.5048;"2005";"Autumn"
"984";130.05;13.31;6.0306;"2006";"Winter"
"985";138.45;17.55;6.8146;"2006";"Winter"
"986";127.25;13.74;6.8566;"2006";"Winter"
"987";187.7;16.65;10.1686;"2006";"Winter"
"988";149.6;14.81;8.1506;"2006";"Winter"
"989";149.55;20.31;7.8286;"2006";"Winter"
"990";109.65;13.88;5.9646;"2006";"Winter"
"991";114.25;16.27;4.6276;"2006";"Winter"
"992";109.65;14.91;5.4326;"2006";"Winter"
"993";144;16.07;4.4106;"2006";"Winter"
"994";101.3;14.26;4.8116;"2006";"Winter"
"995";119.85;15.72;4.7546;"2006";"Winter"
"996";93.8;14.66;3.4476;"2006";"Winter"
"997";166.3;20.45;5.4496;"2006";"Winter"
"998";124.45;13.38;5.6856;"2006";"Winter"
"999";146.75;16.59;5.8716;"2006";"Winter"
"1000";128.2;13.37;6.7216;"2006";"Winter"
"1001";189.5;16.82;8.6026;"2006";"Winter"
"1002";148.4;17.22;6.3808;"2006";"Spring"
"1003";178.8;19.12;8.1868;"2006";"Spring"
"1004";121.8;17.81;5.0828;"2006";"Spring"
"1005";136.05;19.26;3.9778;"2006";"Spring"
"1006";149.35;18.35;5.0638;"2006";"Spring"
"1007";168.35;19.28;4.0808;"2006";"Spring"
"1008";146.5;18.37;6.2048;"2006";"Spring"
"1009";167.4;19.05;7.3148;"2006";"Spring"
"1010";129.4;18.25;5.0238;"2006";"Spring"
"1011";185.55;21.89;6.0768;"2006";"Spring"
"1012";132.25;18.32;4.8998;"2006";"Spring"
"1013";164.55;19.29;6.2878;"2006";"Spring"
"1014";105.6;17.88;2.4618;"2006";"Spring"
"1015";134.15;19.62;2.7238;"2006";"Spring"
"1016";111.3;16.14;2.2428;"2006";"Spring"
"1017";151.25;16.96;4.3368;"2006";"Spring"
"1018";125.6;17.2;4.4028;"2006";"Spring"
"1019";174.05;19.75;4.7888;"2006";"Spring"
"1020";171.35;17.79;5.906;"2006";"Spring"
"1021";184.45;19.01;5.745;"2006";"Spring"
"1022";147.95;18.68;5.017;"2006";"Spring"
"1023";159.15;19.18;5.166;"2006";"Spring"
"1024";133.9;18.84;4.526;"2006";"Spring"
"1025";155.4;19.71;5.154;"2006";"Spring"
"1026";161.95;20;4.693;"2006";"Spring"
"1027";162.9;21.18;4.364;"2006";"Spring"
"1028";116.1;20.64;3.71;"2006";"Spring"
"1029";226.6;21.26;5.677;"2006";"Spring"
"1030";131.1;21.09;4.955;"2006";"Spring"
"1031";164.8;21.33;5.808;"2006";"Spring"
"1032";138.6;19.88;4.276;"2006";"Spring"
"1033";246.25;21.09;5.858;"2006";"Spring"
"1034";148.85;19.23;4.732;"2006";"Spring"
"1035";231.25;20.99;6.421;"2006";"Spring"
"1036";146.1;19.05;4.206;"2006";"Spring"
"1037";206.9;19.53;5.378;"2006";"Spring"
"1038";202.95;19.48;9.9808;"2006";"Summer"
"1039";249.3;19.95;8.3288;"2006";"Summer"
"1040";190;19.79;7.9438;"2006";"Summer"
"1041";196.5;19.95;7.9128;"2006";"Summer"
"1042";199.25;20.26;8.7478;"2006";"Summer"
"1043";224.25;21.41;7.8758;"2006";"Summer"
"1044";180.7;20.42;8.0098;"2006";"Summer"
"1045";177.95;21.55;7.0478;"2006";"Summer"
"1046";183.5;21.31;8.2398;"2006";"Summer"
"1047";202.95;21.6;6.5348;"2006";"Summer"
"1048";155.7;21.97;6.3448;"2006";"Summer"
"1049";256.7;22.24;7.7898;"2006";"Summer"
"1050";161.25;22.07;6.1908;"2006";"Summer"
"1051";164.95;23.94;5.5488;"2006";"Summer"
"1052";222.45;19.2;10.5968;"2006";"Summer"
"1053";208.55;19.92;7.7618;"2006";"Summer"
"1054";170.5;20.47;6.4058;"2006";"Summer"
"1055";186.3;20.92;6.9278;"2006";"Summer"
"1056";270.3;19.54;9.1734;"2006";"Summer"
"1057";247.35;20.88;7.1334;"2006";"Summer"
"1058";841;19.49;83.254;"2006";"Summer"
"1059";264.8;21.42;5.4284;"2006";"Summer"
"1060";188.5;20.3;10.0984;"2006";"Summer"
"1061";195.85;24.41;8.6594;"2006";"Summer"
"1062";156.35;22.63;6.0374;"2006";"Summer"
"1063";233.55;23.83;7.4194;"2006";"Summer"
"1064";185.7;23.7;9.060085;"2006";"Summer"
"1065";268.5;28.31;13.6914;"2006";"Summer"
"1066";160.9;22.41;5.6554;"2006";"Summer"
"1067";182.05;27.79;7.1094;"2006";"Summer"
